STATBL_ID,DTACYCLE_CD,WRTTIME_IDTFR_ID,GRP_ID,GRP_NM,CLS_ID,CLS_NM,ITM_ID,ITM_NM,DTA_VAL,UI_NM,GRP_FULLNM,CLS_FULLNM,ITM_FULLNM,WRTTIME_DESC,YEAR,MONTH,DATE
T245383131632416,MM,201801,60010,도심권,50004,15년 초과 ~ 20년 이하,10001,지수,80.5726192228247,지수,서울>강북지역>도심권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60001,전국,50004,15년 초과 ~ 20년 이하,10001,지수,94.5201845164818,지수,전국,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60023,광주,50004,15년 초과 ~ 20년 이하,10001,지수,98.0465015833264,지수,전남광주>광주,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60002,수도권,50004,15년 초과 ~ 20년 이하,10001,지수,84.8169928680969,지수,수도권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60020,동부산권,50004,15년 초과 ~ 20년 이하,10001,지수,97.4954184991533,지수,부산>동부산권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60037,경부2권,50004,15년 초과 ~ 20년 이하,10001,지수,75.9990926502675,지수,경기>경부2권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60013,강남지역,50004,15년 초과 ~ 20년 이하,10001,지수,77.7690369031003,지수,서울>강남지역,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60011,동북권,50004,15년 초과 ~ 20년 이하,10001,지수,88.5391156774283,지수,서울>강북지역>동북권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60003,지방권,50004,15년 초과 ~ 20년 이하,10001,지수,106.260713271518,지수,지방권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60021,서부산권,50004,15년 초과 ~ 20년 이하,10001,지수,109.913567501838,지수,부산>서부산권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60012,서북권,50004,15년 초과 ~ 20년 이하,10001,지수,82.0812476724237,지수,서울>강북지역>서북권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60038,서해안권,50004,15년 초과 ~ 20년 이하,10001,지수,86.8136692234856,지수,경기>서해안권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60039,동부1권,50004,15년 초과 ~ 20년 이하,10001,지수,85.5354167573309,지수,경기>동부1권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60004,6대광역시,50004,15년 초과 ~ 20년 이하,10001,지수,100.616854925125,지수,6대광역시,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60014,서남권,50004,15년 초과 ~ 20년 이하,10001,지수,83.3192521137211,지수,서울>강남지역>서남권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60040,동부2권,50004,15년 초과 ~ 20년 이하,10001,지수,107.792249719788,지수,경기>동부2권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60005,5대광역시,50004,15년 초과 ~ 20년 이하,10001,지수,102.887858309524,지수,5대광역시,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60015,동남권,50004,15년 초과 ~ 20년 이하,10001,지수,71.5294275429747,지수,서울>강남지역>동남권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60006,9개도,50004,15년 초과 ~ 20년 이하,10001,지수,95.9572893720142,지수,9개도,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
T245383131632416,MM,201801,60041,경의권,50004,15년 초과 ~ 20년 이하,10001,지수,102.877158772297,지수,경기>경의권,15년 초과 ~ 20년 이하,지수,2018년 1월,2018,1,2018-01-01
